6.75442	0.802261	-0.381327
6.78584	0.788711	-0.406531
6.81726	0.774397	-0.431309
6.84867	0.759333	-0.455637
6.88009	0.743536	-0.479492
6.9115	0.727021	-0.502851
6.94292	0.709805	-0.525691
6.97434	0.691907	-0.547991
7.00575	0.673343	-0.569727
7.03717	0.654135	-0.590881
7.06858	0.6343	-0.611431
7.1	0.613859	-0.631359
7.13142	0.592834	-0.650643
7.16283	0.571244	-0.669268
7.19425	0.549113	-0.687214
7.22566	0.526462	-0.704465
7.25708	0.503314	-0.721004
7.28849	0.479693	-0.736816
7.31991	0.455622	-0.751886
7.35133	0.431126	-0.7662
7.38274	0.406228	-0.779744
7.41416	0.380955	-0.792506
7.44557	0.355331	-0.804474
7.47699	0.329382	-0.815637
7.50841	0.303134	-0.825985
7.53982	0.276612	-0.835509
7.57124	0.249844	-0.844199
7.60265	0.222857	-0.852048
7.63407	0.195676	-0.859049
7.66549	0.168329	-0.865196
7.6969	0.140843	-0.870484
7.72832	0.113245	-0.874909
7.75973	0.0855624	-0.878467
7.79115	0.0578231	-0.881155
7.82257	0.030054	-0.882971
7.85398	0.00228275	-0.883916
7.8854	-0.0254634	-0.883987
7.91681	-0.0531571	-0.883187
7.94823	-0.0807711	-0.881517
7.97965	-0.108278	-0.87898
8.01106	-0.135651	-0.875578
8.04248	-0.162864	-0.871317
8.07389	-0.189889	-0.8662
8.10531	-0.2167	-0.860235
8.13672	-0.243271	-0.853427
8.16814	-0.269576	-0.845784
8.19956	-0.29559	-0.837315
8.23097	-0.321286	-0.828029
8.26239	-0.34664	-0.817935
8.2938	-0.371627	-0.807045
8.32522	-0.396223	-0.79537
8.35664	-0.420405	-0.782923
8.38805	-0.444148	-0.769715
8.41947	-0.467429	-0.755762
8.45088	-0.490227	-0.741077
8.4823	-0.512519	-0.725676
8.51372	-0.534284	-0.709575
8.54513	-0.5555	-0.69279
8.57655	-0.576148	-0.675339
8.60796	-0.596207	-0.657238
8.63938	-0.615659	-0.638508
8.6708	-0.634484	-0.619166
8.70221	-0.652666	-0.599233
8.73363	-0.670185	-0.578729
8.76504	-0.687027	-0.557675
8.79646	-0.703175	-0.536091
8.82788	-0.718614	-0.514
8.85929	-0.733328	-0.491424
8.89071	-0.747306	-0.468386
8.92212	-0.760532	-0.444909
8.95354	-0.772996	-0.421016
8.98495	-0.784685	-0.396732
9.01637	-0.795589	-0.37208
9.04779	-0.805698	-0.347086
9.0792	-0.815003	-0.321774
9.11062	-0.823494	-0.29617
9.14203	-0.831166	-0.270299
9.17345	-0.83801	-0.244188
9.20487	-0.844021	-0.217861
9.23628	-0.849194	-0.191345
9.2677	-0.853525	-0.164667
9.29911	-0.85701	-0.137852
9.33053	-0.859647	-0.110929
9.36195	-0.861433	-0.0839221
9.39336	-0.862368	-0.0568594
9.42478	-0.862452	-0.0297673
9.45619	-0.861685	-0.00267257
9.48761	-0.86007	0.0243981
9.51903	-0.857608	0.051418
9.55044	-0.854303	0.0783605
9.58186	-0.850159	0.105199
9.61327	-0.845181	0.131908
9.64469	-0.839375	0.15846
9.67611	-0.832746	0.18483
9.70752	-0.825303	0.210991
9.73894	-0.817054	0.236919
9.77035	-0.808007	0.262587
9.80177	-0.798172	0.287972
9.83319	-0.78756	0.313047
9.8646	-0.776182	0.337789
9.89602	-0.76405	0.362173
9.92743	-0.751177	0.386177
9.95885	-0.737575	0.409776
9.99026	-0.72326	0.432947
10.0217	-0.708246	0.455669
10.0531	-0.692548	0.477919
10.0845	-0.676183	0.499676
10.1159	-0.659167	0.520919
10.1473	-0.641518	0.541628
10.1788	-0.623254	0.561781
10.2102	-0.604394	0.581362
10.2416	-0.584956	0.600349
10.273	-0.56496	0.618726
10.3044	-0.544427	0.636475
10.3358	-0.523378	0.653579
10.3673	-0.501833	0.670021
10.3987	-0.479815	0.685786
10.4301	-0.457346	0.70086
10.4615	-0.434447	0.715228
10.4929	-0.411143	0.728877
10.5243	-0.387457	0.741793
10.5558	-0.363412	0.753966
10.5872	-0.339032	0.765383
10.6186	-0.314342	0.776033
10.65	-0.289366	0.785909
10.6814	-0.26413	0.795
10.7128	-0.238658	0.803297
10.7442	-0.212976	0.810795
10.7757	-0.187109	0.817486
10.8071	-0.161083	0.823364
10.8385	-0.134924	0.828425
10.8699	-0.108658	0.832663
10.9013	-0.0823109	0.836077
10.9327	-0.0559083	0.838663
10.9642	-0.0294767	0.840419
10.9956	-0.00304204	0.841345
11.027	0.0233695	0.841441
11.0584	0.049732	0.840707
11.0898	0.0760195	0.839144
11.1212	0.102206	0.836756
11.1527	0.128266	0.833545
11.1841	0.154174	0.829516
11.2155	0.179904	0.824672
11.2469	0.205432	0.81902
11.2783	0.230732	0.812566
11.3097	0.255779	0.805318
11.3411	0.280549	0.797282
11.3726	0.305019	0.788469
11.404	0.329163	0.778886
11.4354	0.35296	0.768545
11.4668	0.376384	0.757457
11.4982	0.399415	0.745632
11.5296	0.422029	0.733084
11.5611	0.444204	0.719826
11.5925	0.46592	0.705871
11.6239	0.487155	0.691233
11.6553	0.507889	0.675929
11.6867	0.528101	0.659973
11.7181	0.547773	0.643382
11.7496	0.566885	0.626174
11.781	0.58542	0.608364
11.8124	0.603359	0.589973
11.8438	0.620685	0.571018
11.8752	0.637383	0.551518
11.9066	0.653435	0.531494
11.9381	0.668828	0.510966
11.9695	0.683545	0.489954
12.0009	0.697575	0.46848
12.0323	0.710902	0.446565
12.0637	0.723516	0.424231
12.0951	0.735403	0.401501
12.1265	0.746554	0.378398
12.158	0.756958	0.354944
12.1894	0.766605	0.331164
12.2208	0.775487	0.30708
12.2522	0.783596	0.282718
12.2836	0.790924	0.2581
12.315	0.797464	0.233253
12.3465	0.803212	0.2082
12.3779	0.808163	0.182966
12.4093	0.812312	0.157577
12.4407	0.815655	0.132057
12.4721	0.818191	0.106433
12.5035	0.819918	0.0807284
12.535	0.820835	0.0549699
12.5664	0.820942	0.0291826
12.5978	0.820239	0.00339192
12.6292	0.818728	-0.0223766
12.6606	0.816411	-0.0480977
12.692	0.813291	-0.073746
12.7235	0.809373	-0.0992963
12.7549	0.804661	-0.124724
12.7863	0.799159	-0.150003
12.8177	0.792876	-0.175109
12.8491	0.785816	-0.200018
12.8805	0.777989	-0.224705
12.9119	0.769403	-0.249146
12.9434	0.760066	-0.273318
12.9748	0.749989	-0.297196
13.0062	0.739183	-0.320758
13.0376	0.727658	-0.34398
13.069	0.715427	-0.36684
13.1004	0.702503	-0.389316
13.1319	0.688899	-0.411385
13.1633	0.674629	-0.433028
13.1947	0.659708	-0.454222
13.2261	0.644152	-0.474947
13.2575	0.627975	-0.495184
13.2889	0.611196	-0.514912
13.3204	0.59383	-0.534114
13.3518	0.575896	-0.552769
13.3832	0.557412	-0.570862
13.4146	0.538396	-0.588373
13.446	0.518868	-0.605287
13.4774	0.498848	-0.621588
13.5088	0.478356	-0.63726
13.5403	0.457412	-0.652288
13.5717	0.436038	-0.666658
13.6031	0.414255	-0.680356
13.6345	0.392085	-0.693371
13.6659	0.369551	-0.705688
13.6973	0.346674	-0.717298
13.7288	0.323478	-0.728189
13.7602	0.299986	-0.738352
13.7916	0.276221	-0.747776
13.823	0.252208	-0.756454
13.8544	0.227969	-0.764377
13.8858	0.20353	-0.771539
13.9173	0.178913	-0.777933
13.9487	0.154145	-0.783554
13.9801	0.12925	-0.788396
14.0115	0.104251	-0.792457
14.0429	0.0791741	-0.795732
14.0743	0.0540439	-0.798219
14.1058	0.0288853	-0.799917
14.1372	0.00372295	-0.800825
14.1686	-0.0214182	-0.800941
14.2	-0.0465135	-0.800269
14.2314	-0.0715382	-0.798807
14.2628	-0.0964676	-0.79656
14.2942	-0.121277	-0.793529
14.3257	-0.145943	-0.789719
14.3571	-0.170441	-0.785134
14.3885	-0.194746	-0.77978
14.4199	-0.218835	-0.773662
14.4513	-0.242685	-0.766787
14.4827	-0.266272	-0.759163
14.5142	-0.289573	-0.750797
14.5456	-0.312566	-0.7417
14.577	-0.335228	-0.731881
14.6084	-0.357537	-0.721349
14.6398	-0.379471	-0.710117
14.6712	-0.40101	-0.698195
14.7027	-0.422132	-0.685597
14.7341	-0.442817	-0.672336
14.7655	-0.463045	-0.658424
14.7969	-0.482796	-0.643877
14.8283	-0.502052	-0.62871
14.8597	-0.520794	-0.612937
14.8911	-0.539004	-0.596576
14.9226	-0.556665	-0.579643
14.954	-0.573759	-0.562154
14.9854	-0.590271	-0.544129
15.0168	-0.606185	-0.525585
15.0482	-0.621485	-0.506541
15.0796	-0.636157	-0.487017
15.1111	-0.650187	-0.467032
15.1425	-0.663563	-0.446605
15.1739	-0.676271	-0.425759
15.2053	-0.6883	-0.404513
15.2367	-0.699638	-0.38289
15.2681	-0.710276	-0.36091
15.2996	-0.720202	-0.338596
15.331	-0.729409	-0.31597
15.3624	-0.737887	-0.293055
15.3938	-0.745629	-0.269874
15.4252	-0.752629	-0.246449
15.4566	-0.75888	-0.222804
15.4881	-0.764376	-0.198963
15.5195	-0.769113	-0.17495
15.5509	-0.773087	-0.150787
15.5823	-0.776295	-0.1265
15.6137	-0.778734	-0.102112
15.6451	-0.780404	-0.0776476
15.6765	-0.781302	-0.0531305
15.708	-0.781428	-0.0285851
15.7394	-0.780785	-0.00403584
15.7708	-0.779372	0.0204932
15.8022	-0.777191	0.0449779
15.8336	-0.774247	0.0693941
15.865	-0.770543	0.0937178
15.8965	-0.766082	0.117925
15.9279	-0.76087	0.141992
15.9593	-0.754913	0.165896
15.9907	-0.748218	0.189612
16.0221	-0.740791	0.213118
16.0535	-0.732642	0.236391
16.085	-0.723778	0.259407
16.1164	-0.714209	0.282145
16.1478	-0.703946	0.304583
16.1792	-0.692998	0.326698
16.2106	-0.681378	0.348469
16.242	-0.669098	0.369875
16.2734	-0.65617	0.390896
16.3049	-0.642608	0.41151
16.3363	-0.628425	0.431698
16.3677	-0.613637	0.451441
16.3991	-0.598259	0.470719
16.4305	-0.582306	0.489513
16.4619	-0.565794	0.507807
16.4934	-0.548741	0.525582
16.5248	-0.531163	0.542821
16.5562	-0.513079	0.559508
16.5876	-0.494507	0.575627
16.619	-0.475466	0.591162
16.6504	-0.455975	0.6061
16.6819	-0.436053	0.620425
16.7133	-0.415722	0.634124
16.7447	-0.395	0.647184
16.7761	-0.373909	0.659593
16.8075	-0.35247	0.67134
16.8389	-0.330705	0.682413
16.8704	-0.308636	0.692802
16.9018	-0.286284	0.702498
16.9332	-0.263671	0.711492
16.9646	-0.240821	0.719776
16.996	-0.217756	0.727341
17.0274	-0.194499	0.734182
17.0588	-0.171073	0.740293
17.0903	-0.147502	0.745667
17.1217	-0.123808	0.750301
17.1531	-0.100016	0.754191
17.1845	-0.0761484	0.757333
17.2159	-0.0522294	0.759725
17.2473	-0.0282825	0.761366
17.2788	-0.00433128	0.762254
17.3102	0.0196006	0.76239
17.3416	0.0434895	0.761775
17.373	0.067312	0.760408
17.4044	0.0910447	0.758294
17.4358	0.114664	0.755434
17.4673	0.138147	0.751831
17.4987	0.161471	0.747491
17.5301	0.184613	0.742418
17.5615	0.207549	0.736619
17.5929	0.230259	0.730098
17.6243	0.252719	0.722865
17.6558	0.274908	0.714925
17.6872	0.296803	0.706289
17.7186	0.318385	0.696964
17.75	0.339631	0.686962
17.7814	0.360522	0.676292
17.8128	0.381036	0.664966
17.8442	0.401155	0.652995
17.8757	0.420858	0.640393
17.9071	0.440127	0.627171
17.9385	0.458942	0.613344
17.9699	0.477287	0.598926
18.0013	0.495143	0.583932
18.0327	0.512494	0.568376
18.0642	0.529321	0.552276
18.0956	0.545611	0.535647
18.127	0.561346	0.518506
18.1584	0.576512	0.500871
18.1898	0.591095	0.482759
18.2212	0.605081	0.464189
18.2527	0.618456	0.44518
18.2841	0.631209	0.425751
18.3155	0.643326	0.405921
18.3469	0.654797	0.38571
18.3783	0.665612	0.365139
18.4097	0.675759	0.344228
18.4411	0.68523	0.322998
18.4726	0.694016	0.301471
18.504	0.702109	0.279668
18.5354	0.709502	0.257611
18.5668	0.716188	0.235321
18.5982	0.722161	0.212821
18.6296	0.727416	0.190134
18.6611	0.731949	0.167282
18.6925	0.735756	0.144287
18.7239	0.738833	0.121172
18.7553	0.74118	0.0979611
18.7867	0.742792	0.0746762
18.8181	0.743671	0.0513407
18.8496	0.743816	0.0279776
18.881	0.743227	0.00460992
18.9124	0.741907	-0.0187393
18.9438	0.739855	-0.0420469
18.9752	0.737077	-0.0652902
19.0066	0.733574	-0.0884461
19.0381	0.729352	-0.111492
19.0695	0.724414	-0.134405
19.1009	0.718767	-0.157163
19.1323	0.712417	-0.179744
19.1637	0.705371	-0.202125
19.1951	0.697637	-0.224285
19.2265	0.689222	-0.246202
19.258	0.680136	-0.267855
19.2894	0.670388	-0.289222
19.3208	0.659989	-0.310283
19.3522	0.648949	-0.331017
19.3836	0.63728	-0.351404
19.415	0.624995	-0.371425
19.4465	0.612105	-0.39106
19.4779	0.598625	-0.41029
19.5093	0.584567	-0.429096
19.5407	0.569947	-0.447461
19.5721	0.55478	-0.465366
19.6035	0.53908	-0.482795
19.635	0.522865	-0.499731
19.6664	0.50615	-0.516157
19.6978	0.488952	-0.532058
19.7292	0.471289	-0.547419
19.7606	0.453179	-0.562225
19.792	0.43464	-0.576462
19.8234	0.415691	-0.590117
19.8549	0.39635	-0.603176
19.8863	0.376638	-0.615628
19.9177	0.356574	-0.62746
19.9491	0.336178	-0.638662
19.9805	0.315471	-0.649224
20.0119	0.294473	-0.659134
20.0434	0.273205	-0.668386
20.0748	0.251689	-0.676968
20.1062	0.229946	-0.684876
20.1376	0.207998	-0.6921
20.169	0.185866	-0.698634
20.2004	0.163573	-0.704473
20.2319	0.141141	-0.709612
20.2633	0.118591	-0.714046
20.2947	0.095947	-0.717772
20.3261	0.0732306	-0.720786
20.3575	0.0504643	-0.723086
20.3889	0.0276708	-0.724672
20.4204	0.00487242	-0.725541
20.4518	-0.0179083	-0.725694
20.4832	-0.0406488	-0.725132
20.5146	-0.0633269	-0.723855
20.546	-0.0859202	-0.721865
20.5774	-0.108406	-0.719166
20.6088	-0.130764	-0.71576
20.6403	-0.15297	-0.711652
20.6717	-0.175003	-0.706846
20.7031	-0.196843	-0.701349
20.7345	-0.218466	-0.695165
20.7659	-0.239853	-0.688301
20.7973	-0.260982	-0.680766
20.8288	-0.281834	-0.672567
20.8602	-0.302386	-0.663713
20.8916	-0.322621	-0.654213
20.923	-0.342517	-0.644078
20.9544	-0.362056	-0.633317
20.9858	-0.381218	-0.621943
21.0173	-0.399986	-0.609967
21.0487	-0.418341	-0.597401
21.0801	-0.436266	-0.584258
21.1115	-0.453742	-0.570552
21.1429	-0.470754	-0.556298
21.1743	-0.487285	-0.541509
21.2058	-0.50332	-0.5262
21.2372	-0.518842	-0.510388
21.2686	-0.533837	-0.494088
21.3	-0.548292	-0.477317
21.3314	-0.562191	-0.460092
21.3628	-0.575522	-0.44243
21.3942	-0.588273	-0.424349
21.4257	-0.600431	-0.405868
21.4571	-0.611985	-0.387005
21.4885	-0.622925	-0.367779
21.5199	-0.633239	-0.348209
21.5513	-0.642919	-0.328316
21.5827	-0.651955	-0.308118
21.6142	-0.66034	-0.287636
21.6456	-0.668065	-0.266891
21.677	-0.675124	-0.245903
21.7084	-0.68151	-0.224693
21.7398	-0.687218	-0.203283
21.7712	-0.692243	-0.181693
21.8027	-0.69658	-0.159946
21.8341	-0.700227	-0.138062
21.8655	-0.703179	-0.116064
21.8969	-0.705435	-0.0939729
21.9283	-0.706993	-0.071811
21.9597	-0.707853	-0.0496001
21.9911	-0.708014	-0.0273623
22.0226	-0.707476	-0.00511939
22.054	-0.706242	0.0171066
22.0854	-0.704312	0.0392939
22.1168	-0.70169	0.0614205
22.1482	-0.698379	0.0834647
22.1796	-0.694382	0.105405
22.2111	-0.689705	0.12722
22.2425	-0.684352	0.148887
22.2739	-0.678329	0.170387
22.3053	-0.671644	0.191697
22.3367	-0.664303	0.212798
22.3681	-0.656315	0.233667
22.3996	-0.647687	0.254286
22.431	-0.638429	0.274634
22.4624	-0.62855	0.29469
22.4938	-0.618062	0.314437
22.5252	-0.606975	0.333854
22.5566	-0.5953	0.352923
22.5881	-0.583049	0.371624
22.6195	-0.570236	0.389942
22.6509	-0.556873	0.407856
22.6823	-0.542975	0.425351
22.7137	-0.528554	0.442409
22.7451	-0.513627	0.459014
22.7765	-0.498208	0.47515
22.808	-0.482313	0.490802
22.8394	-0.465958	0.505954
22.8708	-0.44916	0.520592
22.9022	-0.431936	0.534703
22.9336	-0.414302	0.548273
22.965	-0.396278	0.561288
22.9965	-0.37788	0.573738
23.0279	-0.359128	0.585609
23.0593	-0.340041	0.596892
23.0907	-0.320637	0.607574
23.1221	-0.300936	0.617648
23.1535	-0.280958	0.627102
23.185	-0.260722	0.635928
23.2164	-0.240249	0.644119
23.2478	-0.21956	0.651667
23.2792	-0.198674	0.658564
23.3106	-0.177614	0.664806
23.342	-0.156398	0.670386
23.3734	-0.13505	0.675299
23.4049	-0.113589	0.679542
23.4363	-0.092038	0.68311
23.4677	-0.0704171	0.686002
23.4991	-0.0487481	0.688214
23.5305	-0.0270524	0.689746
23.5619	-0.00535144	0.690595
23.5934	0.0163334	0.690764
23.6248	0.0379808	0.69025
23.6562	0.0595694	0.689057
23.6876	0.0810779	0.687186
23.719	0.102485	0.684639
23.7504	0.123771	0.681419
23.7819	0.144913	0.677531
23.8133	0.165891	0.672978
23.8447	0.186686	0.667766
23.8761	0.207275	0.661902
23.9075	0.22764	0.65539
23.9389	0.247761	0.648238
23.9704	0.267617	0.640455
24.0018	0.28719	0.632047
24.0332	0.30646	0.623025
24.0646	0.32541	0.613397
24.096	0.344019	0.603174
24.1274	0.362272	0.592366
24.1588	0.380149	0.580985
24.1903	0.397633	0.569043
24.2217	0.414708	0.556551
24.2531	0.431358	0.543522
24.2845	0.447566	0.529971
24.3159	0.463316	0.51591
24.3473	0.478594	0.501354
24.3788	0.493386	0.486319
24.4102	0.507676	0.470819
24.4416	0.521451	0.45487
24.473	0.534699	0.438488
24.5044	0.547407	0.42169
24.5358	0.559562	0.404492
24.5673	0.571153	0.386913
24.5987	0.58217	0.36897
24.6301	0.592602	0.350681
24.6615	0.60244	0.332063
24.6929	0.611674	0.313137
24.7243	0.620295	0.293921
24.7558	0.628297	0.274434
24.7872	0.635671	0.254695
24.8186	0.642411	0.234725
24.85	0.648511	0.214543
24.8814	0.653965	0.19417
24.9128	0.65877	0.173625
24.9442	0.66292	0.152929
24.9757	0.666412	0.132102
25.0071	0.669244	0.111167
25.0385	0.671413	0.0901416
25.0699	0.672919	0.0690485
25.1013	0.673759	0.0479081
25.1327	0.673934	0.0267414
25.1642	0.673444	0.00556914
25.1956	0.672291	-0.0155877
25.227	0.670476	-0.0367084
25.2584	0.668001	-0.057772
25.2898	0.664871	-0.0787579
25.3212	0.661088	-0.0996454
25.3527	0.656657	-0.120414
25.3841	0.651583	-0.141044
25.4155	0.645871	-0.161514
25.4469	0.639529	-0.181804
25.4783	0.632562	-0.201896
25.5097	0.624978	-0.221768
25.5411	0.616785	-0.241402
25.5726	0.607992	-0.260779
25.604	0.598609	-0.27988
25.6354	0.588645	-0.298686
25.6668	0.578109	-0.317179
25.6982	0.567015	-0.335341
25.7296	0.555372	-0.353154
25.7611	0.543193	-0.370601
25.7925	0.530491	-0.387666
25.8239	0.517278	-0.404332
25.8553	0.503568	-0.420583
25.8867	0.489375	-0.436403
25.9181	0.474713	-0.451777
25.9496	0.459598	-0.466691
25.981	0.444045	-0.481129
26.0124	0.428069	-0.495079
26.0438	0.411687	-0.508528
26.0752	0.394915	-0.521461
26.1066	0.37777	-0.533868
26.1381	0.36027	-0.545736
26.1695	0.342431	-0.557054
26.2009	0.324273	-0.567812
26.2323	0.305813	-0.577999
26.2637	0.287069	-0.587606
26.2951	0.268061	-0.596625
26.3265	0.248807	-0.605046
26.358	0.229327	-0.612863
26.3894	0.20964	-0.620067
26.4208	0.189766	-0.626653
26.4522	0.169725	-0.632615
26.4836	0.149535	-0.637947
26.515	0.129218	-0.642645
26.5465	0.108794	-0.646704
26.5779	0.0882829	-0.650122
26.6093	0.0677048	-0.652896
26.6407	0.0470802	-0.655023
26.6721	0.0264295	-0.656502
26.7035	0.00577306	-0.657332
26.735	-0.0148687	-0.657514
26.7664	-0.0354754	-0.657046
26.7978	-0.0560268	-0.655932
26.8292	-0.0765027	-0.654172
26.8606	-0.096883	-0.651768
26.892	-0.117148	-0.648725
26.9234	-0.137277	-0.645044
26.9549	-0.157251	-0.640732
26.9863	-0.17705	-0.635792
27.0177	-0.196655	-0.630229
27.0491	-0.216047	-0.624051
27.0805	-0.235207	-0.617264
27.1119	-0.254116	-0.609875
27.1434	-0.272756	-0.601891
27.1748	-0.291108	-0.593323
27.2062	-0.309155	-0.584177
27.2376	-0.32688	-0.574465
27.269	-0.344265	-0.564195
27.3004	-0.361294	-0.55338
